"","GEOID","SFHA","Flood.Factor"
"5111","48245005100",0.014420063,0.996865204
"5112","48245005400",0,1
"5113","48245005500",0,1
"5114","48245005600",0.294201861,0.99928418
"5115","48245005900",0,1
"5116","48245006100",0.000505817,1
"5117","48245006300",0,1
"5118","48245006400",0,1
"5119","48245006500",0,1
"5120","48245006600",0.281315605,0.989503149
"5121","48245006700",0,1
"5122","48245006800",0,1
"5123","48245006900",0.53057263,0.995147202
"5124","48245007001",0.495603517,1
"5125","48245007002",0.320875114,0.993618961
"5126","48245007100",0.081399922,0.996067637
"5127","48245010100",0,1
"5128","48245010200",0,1
"5129","48245010300",0,1
"5130","48245010400",0,1
"5131","48245010500",0.041570439,1
"5132","48245010600",0.086213592,1
"5133","48245010700",0,1
"5134","48245010800",0.007446016,0.418838421
"5135","48245010901",0,0.591881919
"5136","48245010902",0.000514668,0.997941328
"5137","48245011001",0,1
"5138","48245011002",0,0.616360178
"5139","48245011101",0,0.959979477
"5140","48245011102",0,0.223652454
"5141","48245011201",0.064192849,0.66603467
"5142","48245011202",0,0
"5143","48245011203",0.366666667,0.866666667
"5144","48245011302",0,1
"5145","48245011303",0.313943161,0.740230906
"5146","48245011304",0.256252266,0.60021747
"5147","48245011400",0.252384802,0.184155214
"5148","48245011500",0.382283278,0.27617243
"5149","48245011600",0.661084729,0.88127968
"5150","48245011700",0.002186987,0.229086933
"5151","48245011800",0,1
"5152","48245980000",0,1
"5153","48247950200",0.146959459,0.034628378
"5154","48247950400",0.185018985,0.127373145
"5155","48249950100",0.072785736,0.084185911
"5156","48249950200",0.158439355,0.115521628
"5157","48249950300",0.131389626,0.056039379
"5158","48249950400",0.219025249,0.075748679
"5159","48249950500",0.233247423,0.193943299
"5160","48249950600",0.011872146,0.026027397
"5161","48249950700",0.082571699,0.157264419
"5162","48255970100",0.103230337,0.088483146
"5163","48255970200",0.049320266,0.044577932
"5164","48255970300",0.044303798,0.083141542
"5165","48255970400",0.059231254,0.064272212
"5166","48261950100",0.07079646,0.139380531
"5167","48273020100",0.211798287,0.340627973
"5168","48273020200",0.04246824,0.165517241
"5169","48273020300",0.173440183,0.156267888
"5170","48273020400",0.013680494,0.071050309
"5171","48273020500",0.003241491,0.102917342
"5172","48285000100",0.128323007,0.081151309
"5173","48285000200",0.165426252,0.066305819
"5174","48285000300",0.059819413,0.057185854
"5175","48285000400",0.105245793,0.048828769
"5176","48285000500",0.070868347,0.075070028
"5177","48285000600",0.007362784,0.012048193
"5178","48287000200",0.052234637,0.082960894
"5179","48287000300",0.039888033,0.076277117
"5180","48291700100",0.172724001,0.130262684
"5181","48291700200",0.169765562,0.135812449
"5182","48291700300",0.068363707,0.195497059
"5183","48291700400",0.418944055,0.406209758
"5184","48291700500",0.816193787,0.552091511
"5185","48291700600",0.448098664,0.390773096
"5186","48291700700",0.42593336,0.287434765
"5187","48291700800",0.112042266,0.089269448
"5188","48291700900",0.065128205,0.16974359
"5189","48291701000",0.153517588,0.274371859
"5190","48291701100",0.185992218,0.218093385
"5191","48291701200",0.401903878,0.240074298
"5192","48291701300",0.136388434,0.210856519
"5193","48291701400",0.096891192,0.202072539
"5194","48297950100",0.09086789,0.085429413
"5195","48297950300",0.148606811,0.176249447
"5196","48297950400",0.094827586,0.144947875
"5197","48311950100",0.132046092,0.165369044
"5198","48321730100",0.360576923,0.233173077
"5199","48321730201",0.234765234,0.204045954
"5200","48321730202",0.170212766,0.27086743
"5201","48321730301",0.18548859,0.114686951
"5202","48321730302",0.071875,0.076041667
"5203","48321730303",0.175862069,0.244827586
"5204","48321730400",0.014325069,0.157575758
"5205","48321730501",0.724593819,0.872491239
"5206","48321730600",0.24598243,0.872937647
"5207","48321730700",0.069532987,0.278280208
"5208","48339690100",0.100843634,0.05925054
"5209","48339690201",0.053564966,0.042888165
"5210","48339690202",0.069035533,0.047969543
"5211","48339690300",0.060595195,0.058085335
"5212","48339690401",0.045365444,0.05908709
"5213","48339690402",0.08467172,0.054734678
"5214","48339690500",0.025844621,0.050443718
"5215","48339690601",0.012954966,0.017766811
"5216","48339690602",0.023548072,0.028916545
"5217","48339690700",0.009951518,0.087522327
"5218","48339690800",0.015068493,0.032191781
"5219","48339690900",0.039718129,0.042280589
"5220","48339691000",0.054235222,0.074344912
"5221","48339691100",0,0.031491384
"5222","48339691200",0.004538578,0.023071104
"5223","48339691301",0.01372872,0.021965953
"5224","48339691302",0.055995475,0.018665158
"5225","48339691400",0.27134901,0.149752475
"5226","48339691500",0.027363184,0.034825871
"5227","48339691601",0,0.048812665
"5228","48339691602",0,0.060397554
"5229","48339691700",0.01003009,0.099297894
"5230","48339691800",0.048164232,0.106987762
"5231","48339691900",0.053734062,0.048269581
"5232","48339692001",0.027480299,0.075570822
"5233","48339692002",0.028299555,0.080944142
"5234","48339692100",0.133342489,0.09983521
"5235","48339692200",0.247974068,0.164055466
"5236","48339692300",0.052064632,0.170915619
"5237","48339692400",0.044080314,0.178167551
"5238","48339692500",0.24776043,0.09239826
"5239","48339692601",0.232517483,0.118298368
"5240","48339692602",0.038882138,0.140643985
"5241","48339692700",0.31595014,0.174001526
"5242","48339692801",0.172402102,0.142397016
"5243","48339692802",0.116844679,0.099086347
"5244","48339692900",0.210776545,0.15451664
"5245","48339693000",0.099606581,0.099785408
"5246","48339693101",0.114535419,0.04599816
"5247","48339693102",0.038418501,0.026109661
"5248","48339693200",0.185760171,0.09261242
"5249","48339693300",0.155339806,0.052615096
"5250","48339693400",0.014048531,0
"5251","48339693500",0.092033647,0.053438892
"5252","48339693600",0.050314466,0.057861635
"5253","48339693700",0.034848485,0.036868687
"5254","48339693800",0.001614205,0.055690073
"5255","48339693900",0.058531486,0.04494382
"5256","48339694000",0.061288719,0.092430015
"5257","48339694101",0.023299566,0.035311143
"5258","48339694102",0.121253038,0.13205509
"5259","48339694201",0.06978914,0.15469304
"5260","48339694202",0.016808895,0.049262995
"5261","48339694301",0.017694741,0.078192962
"5262","48339694302",0.016295026,0.060463122
"5263","48339694400",0.06446426,0.073819617
"5264","48339694500",0.043780977,0.080009441
"5265","48339694600",0.057842733,0.062783038
"5266","48339694700",0.034998588,0.10894722
"5267","48351950100",0.13275862,0.144827586
"5268","48351950200",0.154446178,0.186860808
"5269","48351950300",0.175841584,0.192871287
"5270","48351950400",0.530791789,0.267513848
"5271","48355000500",0.001612903,0.083870968
"5272","48355000600",0.000842815,0.098609355
"5273","48355000700",0.001221747,0.115455101
"5274","48355000800",0.051411291,0.092237903
"5275","48355000900",0,0.015599785
"5276","48355001000",0,0.251650165
"5277","48355001100",0,0.135734072
"5278","48355001200",0,0.034057971
"5279","48355001300",0,0.023809524
"5280","48355001400",0,0.172450053
"5281","48355001500",0,0.092050209
"5282","48355001601",0,0.041188738
"5283","48355001602",0,0.225742574
"5284","48355001701",0.000461467,0.20950623
"5285","48355001702",0.075332349,0.035450517
"5286","48355001801",0,0.152238806
"5287","48355001802",0,0.121012101
"5288","48355001902",0,0.060568603
"5289","48355001903",0,0.037037037
"5290","48355001904",0,0.101498638
"5291","48355002001",0,0.049042146
"5292","48355002002",0,0.043549712
"5293","48355002101",0,0.096543504
"5294","48355002102",0,0.039800995
"5295","48355002200",0,0.132536665
"5296","48355002301",0,0.207189542
"5297","48355002303",0,0.104395604
"5298","48355002304",0,0.036310108
"5299","48355002400",0,0.935044106
"5300","48355002500",0.001313198,0.525279054
"5301","48355002601",0.021032505,0.674952199
"5302","48355002602",0,0.946583851
"5303","48355002603",0,0.983636364
"5304","48355002703",0.013458163,0.297249854
"5305","48355002704",0.185714286,0.385714286
"5306","48355002705",0.01870187,0.650715072
"5307","48355002706",0.666666667,0.833333333
"5308","48355002900",0.033333333,0.6
"5309","48355003001",0.05291288,0.243185462
"5310","48355003002",0.06981982,0.227477477
"5311","48355003101",0.399683419,0.592797784
"5312","48355003102",0.022015241,0.157917019
"5313","48355003202",0.04200627,0.114420063
"5314","48355003203",0.001602564,0.131410256
"5315","48355003204",0.005780347,0.029624277
"5316","48355003303",0,0.032069971
"5317","48355003304",0,0.079958463
"5318","48355003305",0,0.183986371
"5319","48355003306",0,0.053191489
"5320","48355003401",0,0.082612872
"5321","48355003402",0,0.067575578
"5322","48355003500",0.013460016,0.071258907
"5323","48355003601",0.002810568,0.092748735
"5324","48355003602",0,0.052052052
"5325","48355003603",0,0.04753282
"5326","48355003700",0.115585384,0.173750932
"5327","48355005102",0.693105684,0.90749946
"5328","48355005404",0.062401678,0.091767174
"5329","48355005406",0.067893402,0.118654822
"5330","48355005407",0.000812348,0.041429732
"5331","48355005408",0,0.039676113
"5332","48355005409",0.050694444,0.047222222
"5333","48355005410",0,0.065313327
"5334","48355005411",0,0.057863501
"5335","48355005412",0.082972136,0.046439628
"5336","48355005413",0,0.053333333
"5337","48355005414",0,0.026845638
"5338","48355005415",0,0.053219798
"5339","48355005416",0.107670654,0.035186488
"5340","48355005417",0.127960526,0.095065789
"5341","48355005601",0.742876759,0.778578785
"5342","48355005602",0.912332838,0.888558692
"5343","48355005801",0.154945055,0.106959707
"5344","48355005802",0.216362847,0.177951389
"5345","48355005900",0.192190889,0.146637744
"5346","48355006000",0.116003788,0.209753788
"5347","48355006100",0.001621622,0.411351351
"5348","48355006200",0.891823127,0.853044394
"5349","48355006300",0.47267356,0.542097489
"5350","48355006400",0.055895865,0.339203675
"5351","48355980000",0,0.078431373
"5352","48361020200",0.515360983,0.999615975
"5353","48361020300",0.642976124,0.926707385
"5354","48361020500",0.467813541,0.995560488
"5355","48361020700",0.159254553,0.788225328
"5356","48361020800",0.162583519,0.786191537
"5357","48361020900",0.094496943,0.989438577
"5358","48361021000",0.213624895,0.418839361
"5359","48361021100",0.087850467,0.148598131
"5360","48361021200",0.117446228,0.447593035
"5361","48361021300",0.085397096,0.695132365
"5362","48361021400",0.06416629,0.241753276
"5363","48361021501",0.157751587,0.281958296
"5364","48361021502",0.115097589,0.200057405
"5365","48361021600",0.316508068,0.180388912
"5366","48361021700",0.254790632,0.173172463
"5367","48361021800",0.220987654,0.266666667
"5368","48361021900",0.195481928,0.231626506
"5369","48361022000",0.161881188,0.296534653
"5370","48361022200",0.124887691,0.88230009
"5371","48361022300",0.205220061,0.992579324
"5372","48361022400",0.29218107,0.992143659
"5373","48373210101",0.126033058,0.142937641
"5374","48373210102",0.025777668,0.098649151
"5375","48373210203",0.018932223,0.076296857
"5376","48373210204",0.153168275,0.11309274
"5377","48373210205",0.070480405,0.04045512
"5378","48373210206",0.09823992,0.104606167
"5379","48373210301",0.092902267,0.201597919
"5380","48373210302",0.059200311,0.12189441
"5381","48373210400",0.081510233,0.151905434
"5382","48373210500",0.030371204,0.074915636
"5383","48391950200",0.077809798,0.111156855
"5384","48391950400",0.096403178,0.224173986
"5385","48405950300",0.114443378,0.081573896
"5386","48407200101",0.345047076,0.207134332
"5387","48407200102",0.09992284,0.186213992
"5388","48407200200",0.244561952,0.182429996
"5389","48407200300",0.03969651,0.08831563
"5390","48409010201",0.438901779,0.686774942
"5391","48409010202",0.018538324,0.12228164
"5392","48409010301",0.157923202,0.220659816
"5393","48409010302",0.1964,0.214
"5394","48409010500",0.629969419,0.857288481
"5395","48409010601",0.002764977,0.058525346
"5396","48409010602",0.008919722,0.163528246
"5397","48409010603",0,0.121422376
"5398","48409010604",0.011755486,0.0830721
"5399","48409010700",0.037605767,0.250705108
"5400","48409010800",0.045591182,0.103707415
"5401","48409010900",0.189216683,0.18896236
"5402","48409011000",0.361417586,0.465730525
"5403","48409011100",0.173652695,0.094952951
"5404","48409011200",0.139689579,0.06504065
"5405","48409011300",0.020893076,0.027857435
"5406","48427950101",0.014051522,0.121194379
"5407","48427950104",0.017234469,0.071342685
"5408","48427950105",0.022953328,0.051262433
"5409","48427950106",0.427888446,0.224701195
"5410","48427950107",0.129841789,0.15766503
"5411","48427950108",0.028773978,0.10675563
"5412","48427950202",0.033620336,0.097170972
"5413","48427950203",0.014470678,0.421934501
"5414","48427950204",0.0945758,0.396383866
"5415","48427950401",0.282352941,0.108235294
"5416","48427950402",0.043071161,0.088639201
"5417","48427950500",0.383107793,0.066262249
"5418","48427950600",0.032585083,0.037291818
"5419","48427950701",0.255369928,0.149761337
"5420","48427950702",0.117647059,0.049773756
"5421","48455950200",0.000387247,0.14328127
"5422","48455950400",0,0.146003899
"5423","48457950100",0.133650883,0.166152984
"5424","48457950200",0.044357309,0.06335008
"5425","48457950300",0.024531025,0.056277056
"5426","48457950400",0.183006536,0.205305652
"5427","48457950500",0.042741725,0.114933542
"5428","48469000100",0.06640625,0.153320313
"5429","48469000201",0,0.01404741
"5430","48469000202",0.00473435,0.037348764
"5431","48469000301",0.308224443,0.102229055
"5432","48469000302",0.017944535,0.018760196
"5433","48469000400",0.157798165,0.119266055
"5434","48469000501",0.001512859,0.075642965
"5435","48469000502",0,0.059513075
"5436","48469000601",0.000796178,0.015127389
"5437","48469000602",0.002358491,0.143081761
"5438","48469000700",0.088273196,0.12757732
"5439","48469000800",0.063115228,0.107701216
"5440","48469001300",0.201801801,0.119369369
"5441","48469001400",0.104266242,0.079660117
"5442","48469001501",0.033734005,0.060100814
"5443","48469001503",0.113475177,0.04964539
"5444","48469001504",0.012718131,0.038745933
"5445","48469001601",0.001801802,0.040840841
"5446","48469001604",0.03685259,0.054282869
"5447","48469001605",0.183414634,0.025365854
"5448","48469001606",0.034107402,0.076439284
"5449","48469001700",0.091325946,0.14176538
"5450","48469980000",0,0
"5451","48471790200",0.034096328,0.072484502
"5452","48473680100",0.080400839,0.258914006
"5453","48473680200",0.236780061,0.123947457
"5454","48473680300",0.087010998,0.094946401
"5455","48473680400",0,0
"5456","48473680500",0.04459525,0.056228793
